timestamp,district,grid_lat,grid_lon,seasonal_rain_mm,seasonal_rain_threshold_90,actual_rain_mm
2022-06-01 00:00:00,LAT23.5_LON77.5,23.5,77.5,1905.8474,2246.41,5.2215
2022-06-01 00:00:00,LAT23.5_LON77.75,23.5,77.75,1794.4062,2246.41,4.9162
2022-06-01 00:00:00,LAT23.5_LON78.0,23.5,78.0,1844.05,2246.41,5.0522
2022-06-01 00:00:00,LAT23.5_LON78.25,23.5,78.25,1897.3838,2246.41,5.1983
2022-06-01 00:00:00,LAT23.5_LON78.5,23.5,78.5,1651.8788,2246.41,4.5257
2022-06-01 00:00:00,LAT23.5_LON78.75,23.5,78.75,1485.6422,2246.41,4.0703
2022-06-01 00:00:00,LAT23.5_LON79.0,23.5,79.0,1462.5057,2246.41,4.0069
2022-06-01 00:00:00,LAT23.5_LON79.25,23.5,79.25,1297.5924,2246.41,3.555
2022-06-01 00:00:00,LAT23.5_LON79.5,23.5,79.5,1302.5847,2246.41,3.5687
2022-06-01 00:00:00,LAT23.5_LON79.75,23.5,79.75,1328.887,2246.41,3.6408
2022-06-01 00:00:00,LAT23.5_LON80.0,23.5,80.0,1329.4181,2246.41,3.6422
2022-06-01 00:00:00,LAT23.5_LON80.25,23.5,80.25,1177.8561,2246.41,3.227
2022-06-01 00:00:00,LAT23.5_LON80.5,23.5,80.5,960.9982,2246.41,2.6329
2022-06-01 00:00:00,LAT23.5_LON80.75,23.5,80.75,900.4682,2246.41,2.467
2022-06-01 00:00:00,LAT23.5_LON81.0,23.5,81.0,1057.4099,2246.41,2.897
2022-06-01 00:00:00,LAT23.5_LON81.25,23.5,81.25,1087.7278,2246.41,2.9801
2022-06-01 00:00:00,LAT23.5_LON81.5,23.5,81.5,1070.6976,2246.41,2.9334
2022-06-01 00:00:00,LAT23.5_LON81.75,23.5,81.75,1054.2709,2246.41,2.8884
2022-06-01 00:00:00,LAT23.5_LON82.0,23.5,82.0,979.3682,2246.41,2.6832
2022-06-01 00:00:00,LAT23.5_LON82.25,23.5,82.25,1042.8915,2246.41,2.8572
2022-06-01 00:00:00,LAT23.5_LON82.5,23.5,82.5,1127.9423,2246.41,3.0903
2022-06-01 00:00:00,LAT23.5_LON82.75,23.5,82.75,1196.937,2246.41,3.2793
2022-06-01 00:00:00,LAT23.5_LON83.0,23.5,83.0,1147.7344,2246.41,3.1445
2022-06-01 00:00:00,LAT23.5_LON83.25,23.5,83.25,866.236,2246.41,2.3732
2022-06-01 00:00:00,LAT23.5_LON83.5,23.5,83.5,791.4911,2246.41,2.1685
2022-06-01 00:00:00,LAT23.5_LON83.75,23.5,83.75,912.5176,2246.41,2.5
2022-06-01 00:00:00,LAT23.5_LON84.0,23.5,84.0,1179.8156,2246.41,3.2324
2022-06-01 00:00:00,LAT23.5_LON84.25,23.5,84.25,1048.2952,2246.41,2.872
2022-06-01 00:00:00,LAT23.5_LON84.5,23.5,84.5,1182.7009,2246.41,3.2403
2022-06-01 00:00:00,LAT23.5_LON84.75,23.5,84.75,1057.9824,2246.41,2.8986
2022-06-01 00:00:00,LAT23.5_LON85.0,23.5,85.0,895.675,2246.41,2.4539
2022-06-01 00:00:00,LAT23.5_LON85.25,23.5,85.25,867.6243,2246.41,2.3771
2022-06-01 00:00:00,LAT23.5_LON85.5,23.5,85.5,1258.8804,2246.41,3.449
2022-06-01 00:00:00,LAT23.5_LON85.75,23.5,85.75,1450.635,2246.41,3.9743
2022-06-01 00:00:00,LAT23.5_LON86.0,23.5,86.0,1271.3878,2246.41,3.4833
2022-06-01 00:00:00,LAT23.5_LON86.25,23.5,86.25,1232.3314,2246.41,3.3763
2022-06-01 00:00:00,LAT23.5_LON86.5,23.5,86.5,1210.7502,2246.41,3.3171
2022-06-01 00:00:00,LAT23.5_LON86.75,23.5,86.75,1002.081,2246.41,2.7454
2022-06-01 00:00:00,LAT23.5_LON87.0,23.5,87.0,1263.7522,2246.41,3.4623
2022-06-01 00:00:00,LAT23.5_LON87.25,23.5,87.25,1182.4017,2246.41,3.2395
2022-06-01 00:00:00,LAT23.5_LON87.5,23.5,87.5,1179.22,2246.41,3.2307
2022-06-01 00:00:00,LAT23.5_LON87.75,23.5,87.75,1132.8173,2246.41,3.1036
2022-06-01 00:00:00,LAT23.5_LON88.0,23.5,88.0,655.2873,2246.41,1.7953
2022-06-01 00:00:00,LAT23.5_LON88.25,23.5,88.25,451.8994,2246.41,1.2381
2022-06-01 00:00:00,LAT23.5_LON88.5,23.5,88.5,598.8113,2246.41,1.6406
2022-06-01 00:00:00,LAT23.5_LON88.75,23.5,88.75,602.3588,2246.41,1.6503
2022-06-01 00:00:00,LAT23.5_LON91.25,23.5,91.25,1827.961,2246.41,5.0081
2022-06-01 00:00:00,LAT23.5_LON91.5,23.5,91.5,1776.7026,2246.41,4.8677
2022-06-01 00:00:00,LAT23.5_LON91.75,23.5,91.75,1869.1125,2246.41,5.1209
2022-06-01 00:00:00,LAT23.5_LON92.25,23.5,92.25,1730.8431,2246.41,4.742
2022-06-01 00:00:00,LAT23.5_LON92.5,23.5,92.5,1687.7961,2246.41,4.6241
2022-06-01 00:00:00,LAT23.5_LON92.75,23.5,92.75,1701.6685,2246.41,4.6621
2022-06-01 00:00:00,LAT23.5_LON93.0,23.5,93.0,1697.3048,2246.41,4.6502
2022-06-01 00:00:00,LAT23.5_LON93.25,23.5,93.25,1681.7864,2246.41,4.6076
2022-06-01 00:00:00,LAT23.75_LON68.0,23.75,68.0,1014.3035,2246.41,2.7789
2022-06-01 00:00:00,LAT23.75_LON68.25,23.75,68.25,1009.0795,2246.41,2.7646
2022-06-01 00:00:00,LAT23.75_LON68.5,23.75,68.5,1018.9185,2246.41,2.7916
2022-06-01 00:00:00,LAT23.75_LON68.75,23.75,68.75,1037.6443,2246.41,2.8429
2022-06-01 00:00:00,LAT23.75_LON69.0,23.75,69.0,993.0049,2246.41,2.7206
2022-06-01 00:00:00,LAT23.75_LON69.25,23.75,69.25,915.9964,2246.41,2.5096
2022-06-01 00:00:00,LAT23.75_LON69.5,23.75,69.5,886.1578,2246.41,2.4278
2022-06-01 00:00:00,LAT23.75_LON69.75,23.75,69.75,818.3064,2246.41,2.2419
2022-06-01 00:00:00,LAT23.75_LON70.0,23.75,70.0,691.5204,2246.41,1.8946
2022-06-01 00:00:00,LAT23.75_LON70.25,23.75,70.25,577.8996,2246.41,1.5833
2022-06-01 00:00:00,LAT23.75_LON70.5,23.75,70.5,546.594,2246.41,1.4975
2022-06-01 00:00:00,LAT23.75_LON70.75,23.75,70.75,543.2348,2246.41,1.4883
2022-06-01 00:00:00,LAT23.75_LON71.0,23.75,71.0,699.839,2246.41,1.9174
2022-06-01 00:00:00,LAT23.75_LON71.25,23.75,71.25,802.4792,2246.41,2.1986
2022-06-01 00:00:00,LAT23.75_LON71.5,23.75,71.5,918.1119,2246.41,2.5154
2022-06-01 00:00:00,LAT23.75_LON71.75,23.75,71.75,577.1997,2246.41,1.5814
2022-06-01 00:00:00,LAT23.75_LON72.0,23.75,72.0,703.925,2246.41,1.9286
2022-06-01 00:00:00,LAT23.75_LON72.25,23.75,72.25,807.3416,2246.41,2.2119
2022-06-01 00:00:00,LAT23.75_LON72.5,23.75,72.5,626.7479,2246.41,1.7171
2022-06-01 00:00:00,LAT23.75_LON72.75,23.75,72.75,1138.8014,2246.41,3.12
2022-06-01 00:00:00,LAT23.75_LON73.0,23.75,73.0,1240.6128,2246.41,3.3989
2022-06-01 00:00:00,LAT23.75_LON73.25,23.75,73.25,1122.359,2246.41,3.075
2022-06-01 00:00:00,LAT23.75_LON73.5,23.75,73.5,837.0771,2246.41,2.2934
2022-06-01 00:00:00,LAT23.75_LON73.75,23.75,73.75,796.8908,2246.41,2.1833
2022-06-01 00:00:00,LAT23.75_LON74.0,23.75,74.0,797.6349,2246.41,2.1853
2022-06-01 00:00:00,LAT23.75_LON74.25,23.75,74.25,994.0007,2246.41,2.7233
2022-06-01 00:00:00,LAT23.75_LON74.5,23.75,74.5,1180.8688,2246.41,3.2353
2022-06-01 00:00:00,LAT23.75_LON74.75,23.75,74.75,1489.9889,2246.41,4.0822
2022-06-01 00:00:00,LAT23.75_LON75.0,23.75,75.0,1485.1964,2246.41,4.069
2022-06-01 00:00:00,LAT23.75_LON75.25,23.75,75.25,1295.4817,2246.41,3.5493
2022-06-01 00:00:00,LAT23.75_LON75.5,23.75,75.5,1378.2672,2246.41,3.7761
2022-06-01 00:00:00,LAT23.75_LON75.75,23.75,75.75,1551.4984,2246.41,4.2507
2022-06-01 00:00:00,LAT23.75_LON76.0,23.75,76.0,1651.8252,2246.41,4.5255
2022-06-01 00:00:00,LAT23.75_LON76.25,23.75,76.25,1634.157,2246.41,4.4771
2022-06-01 00:00:00,LAT23.75_LON76.5,23.75,76.5,1766.3768,2246.41,4.8394
2022-06-01 00:00:00,LAT23.75_LON76.75,23.75,76.75,2222.467,2246.41,6.089
2022-06-01 00:00:00,LAT23.75_LON77.0,23.75,77.0,2236.5325,2246.41,6.1275
2022-06-01 00:00:00,LAT23.75_LON77.25,23.75,77.25,1918.374,2246.41,5.2558
2022-06-01 00:00:00,LAT23.75_LON77.5,23.75,77.5,1617.8855,2246.41,4.4326
2022-06-01 00:00:00,LAT23.75_LON77.75,23.75,77.75,1563.3701,2246.41,4.2832
2022-06-01 00:00:00,LAT23.75_LON78.0,23.75,78.0,1766.9438,2246.41,4.8409
2022-06-01 00:00:00,LAT23.75_LON78.25,23.75,78.25,1776.093,2246.41,4.866
2022-06-01 00:00:00,LAT23.75_LON78.5,23.75,78.5,1663.0168,2246.41,4.5562
2022-06-01 00:00:00,LAT23.75_LON78.75,23.75,78.75,1520.16,2246.41,4.1648
2022-06-01 00:00:00,LAT23.75_LON79.0,23.75,79.0,1502.1481,2246.41,4.1155
2022-06-01 00:00:00,LAT23.75_LON79.25,23.75,79.25,1336.6792,2246.41,3.6621
2022-06-01 00:00:00,LAT23.75_LON79.5,23.75,79.5,1351.6068,2246.41,3.703
2022-06-01 00:00:00,LAT23.75_LON79.75,23.75,79.75,1356.9531,2246.41,3.7177
2022-06-01 00:00:00,LAT23.75_LON80.0,23.75,80.0,1334.9642,2246.41,3.6574
2022-06-01 00:00:00,LAT23.75_LON80.25,23.75,80.25,1067.8303,2246.41,2.9256
2022-06-01 00:00:00,LAT23.75_LON80.5,23.75,80.5,950.5853,2246.41,2.6043
2022-06-01 00:00:00,LAT23.75_LON80.75,23.75,80.75,865.6375,2246.41,2.3716
2022-06-01 00:00:00,LAT23.75_LON81.0,23.75,81.0,930.1191,2246.41,2.5483
2022-06-01 00:00:00,LAT23.75_LON81.25,23.75,81.25,1054.7373,2246.41,2.8897
2022-06-01 00:00:00,LAT23.75_LON81.5,23.75,81.5,1062.7782,2246.41,2.9117
2022-06-01 00:00:00,LAT23.75_LON81.75,23.75,81.75,1061.0184,2246.41,2.9069
2022-06-01 00:00:00,LAT23.75_LON82.0,23.75,82.0,1030.0673,2246.41,2.8221
2022-06-01 00:00:00,LAT23.75_LON82.25,23.75,82.25,1063.8162,2246.41,2.9146
2022-06-01 00:00:00,LAT23.75_LON82.5,23.75,82.5,962.278,2246.41,2.6364
2022-06-01 00:00:00,LAT23.75_LON82.75,23.75,82.75,900.3535,2246.41,2.4667
2022-06-01 00:00:00,LAT23.75_LON83.0,23.75,83.0,692.1778,2246.41,1.8964
2022-06-01 00:00:00,LAT23.75_LON83.25,23.75,83.25,605.6044,2246.41,1.6592
2022-06-01 00:00:00,LAT23.75_LON83.5,23.75,83.5,647.3563,2246.41,1.7736
2022-06-01 00:00:00,LAT23.75_LON83.75,23.75,83.75,761.8704,2246.41,2.0873
2022-06-01 00:00:00,LAT23.75_LON84.0,23.75,84.0,1171.4688,2246.41,3.2095
2022-06-01 00:00:00,LAT23.75_LON84.25,23.75,84.25,1300.6173,2246.41,3.5633
2022-06-01 00:00:00,LAT23.75_LON84.5,23.75,84.5,819.759,2246.41,2.2459
2022-06-01 00:00:00,LAT23.75_LON84.75,23.75,84.75,810.4542,2246.41,2.2204
2022-06-01 00:00:00,LAT23.75_LON85.0,23.75,85.0,895.6749,2246.41,2.4539
2022-06-01 00:00:00,LAT23.75_LON85.25,23.75,85.25,849.6572,2246.41,2.3278
2022-06-01 00:00:00,LAT23.75_LON85.5,23.75,85.5,1130.0775,2246.41,3.0961
2022-06-01 00:00:00,LAT23.75_LON85.75,23.75,85.75,993.4363,2246.41,2.7217
2022-06-01 00:00:00,LAT23.75_LON86.0,23.75,86.0,996.8605,2246.41,2.7311
2022-06-01 00:00:00,LAT23.75_LON86.25,23.75,86.25,1045.3579,2246.41,2.864
2022-06-01 00:00:00,LAT23.75_LON86.5,23.75,86.5,1051.0726,2246.41,2.8797
2022-06-01 00:00:00,LAT23.75_LON86.75,23.75,86.75,949.5024,2246.41,2.6014
2022-06-01 00:00:00,LAT23.75_LON87.0,23.75,87.0,1105.251,2246.41,3.0281
2022-06-01 00:00:00,LAT23.75_LON87.25,23.75,87.25,1172.9447,2246.41,3.2135
2022-06-01 00:00:00,LAT23.75_LON87.5,23.75,87.5,1038.3812,2246.41,2.8449
2022-06-01 00:00:00,LAT23.75_LON87.75,23.75,87.75,861.2858,2246.41,2.3597
2022-06-01 00:00:00,LAT23.75_LON88.0,23.75,88.0,694.5072,2246.41,1.9028
2022-06-01 00:00:00,LAT23.75_LON88.25,23.75,88.25,580.2165,2246.41,1.5896
2022-06-01 00:00:00,LAT23.75_LON88.5,23.75,88.5,560.8242,2246.41,1.5365
2022-06-01 00:00:00,LAT23.75_LON91.0,23.75,91.0,0.0,2246.41,0.0
2022-06-01 00:00:00,LAT23.75_LON91.25,23.75,91.25,1892.1842,2246.41,5.1841
2022-06-01 00:00:00,LAT23.75_LON91.5,23.75,91.5,2023.106,2246.41,5.5428
2022-06-01 00:00:00,LAT23.75_LON91.75,23.75,91.75,1993.1016,2246.41,5.4606
2022-06-01 00:00:00,LAT23.75_LON92.0,23.75,92.0,1899.3358,2246.41,5.2037
2022-06-01 00:00:00,LAT23.75_LON92.25,23.75,92.25,1842.6923,2246.41,5.0485
2022-06-01 00:00:00,LAT23.75_LON92.5,23.75,92.5,1736.57,2246.41,4.7577
2022-06-01 00:00:00,LAT23.75_LON92.75,23.75,92.75,1762.566,2246.41,4.8289
2022-06-01 00:00:00,LAT23.75_LON93.0,23.75,93.0,1800.8708,2246.41,4.9339
2022-06-01 00:00:00,LAT23.75_LON93.25,23.75,93.25,1653.6388,2246.41,4.5305
2022-06-01 00:00:00,LAT24.0_LON68.0,24.0,68.0,1031.3174,2246.41,2.8255
2022-06-01 00:00:00,LAT24.0_LON68.25,24.0,68.25,1026.0974,2246.41,2.8112
2022-06-01 00:00:00,LAT24.0_LON68.5,24.0,68.5,1025.8171,2246.41,2.8105
2022-06-01 00:00:00,LAT24.0_LON68.75,24.0,68.75,1030.619,2246.41,2.8236
2022-06-01 00:00:00,LAT24.0_LON69.0,24.0,69.0,1008.2067,2246.41,2.7622
2022-06-01 00:00:00,LAT24.0_LON69.25,24.0,69.25,964.8258,2246.41,2.6434
2022-06-01 00:00:00,LAT24.0_LON69.5,24.0,69.5,924.3709,2246.41,2.5325
2022-06-01 00:00:00,LAT24.0_LON69.75,24.0,69.75,803.6542,2246.41,2.2018
2022-06-01 00:00:00,LAT24.0_LON70.0,24.0,70.0,649.1825,2246.41,1.7786
2022-06-01 00:00:00,LAT24.0_LON70.25,24.0,70.25,588.3233,2246.41,1.6118
2022-06-01 00:00:00,LAT24.0_LON70.5,24.0,70.5,545.7451,2246.41,1.4952
2022-06-01 00:00:00,LAT24.0_LON70.75,24.0,70.75,596.579,2246.41,1.6345
2022-06-01 00:00:00,LAT24.0_LON71.0,24.0,71.0,727.0409,2246.41,1.9919
2022-06-01 00:00:00,LAT24.0_LON71.25,24.0,71.25,803.8733,2246.41,2.2024
2022-06-01 00:00:00,LAT24.0_LON71.5,24.0,71.5,822.8087,2246.41,2.2543
2022-06-01 00:00:00,LAT24.0_LON71.75,24.0,71.75,940.4424,2246.41,2.5766
2022-06-01 00:00:00,LAT24.0_LON72.0,24.0,72.0,931.334,2246.41,2.5516
2022-06-01 00:00:00,LAT24.0_LON72.25,24.0,72.25,1099.306,2246.41,3.0118
2022-06-01 00:00:00,LAT24.0_LON72.5,24.0,72.5,915.3849,2246.41,2.5079
2022-06-01 00:00:00,LAT24.0_LON72.75,24.0,72.75,1049.241,2246.41,2.8746
2022-06-01 00:00:00,LAT24.0_LON73.0,24.0,73.0,1174.0951,2246.41,3.2167
2022-06-01 00:00:00,LAT24.0_LON73.25,24.0,73.25,976.1648,2246.41,2.6744
2022-06-01 00:00:00,LAT24.0_LON73.5,24.0,73.5,922.8868,2246.41,2.5285
2022-06-01 00:00:00,LAT24.0_LON73.75,24.0,73.75,766.0196,2246.41,2.0987
2022-06-01 00:00:00,LAT24.0_LON74.0,24.0,74.0,1029.483,2246.41,2.8205
2022-06-01 00:00:00,LAT24.0_LON74.25,24.0,74.25,1013.5599,2246.41,2.7769
2022-06-01 00:00:00,LAT24.0_LON74.5,24.0,74.5,1336.2217,2246.41,3.6609
2022-06-01 00:00:00,LAT24.0_LON74.75,24.0,74.75,1517.3945,2246.41,4.1572
2022-06-01 00:00:00,LAT24.0_LON75.0,24.0,75.0,1454.5602,2246.41,3.9851
2022-06-01 00:00:00,LAT24.0_LON75.25,24.0,75.25,1256.6301,2246.41,3.4428
2022-06-01 00:00:00,LAT24.0_LON75.5,24.0,75.5,1159.4691,2246.41,3.1766
2022-06-01 00:00:00,LAT24.0_LON75.75,24.0,75.75,1836.055,2246.41,5.0303
2022-06-01 00:00:00,LAT24.0_LON76.0,24.0,76.0,1472.1667,2246.41,4.0333
2022-06-01 00:00:00,LAT24.0_LON76.25,24.0,76.25,1681.5605,2246.41,4.607
2022-06-01 00:00:00,LAT24.0_LON76.5,24.0,76.5,1727.6304,2246.41,4.7332
2022-06-01 00:00:00,LAT24.0_LON76.75,24.0,76.75,2219.6973,2246.41,6.0814
2022-06-01 00:00:00,LAT24.0_LON77.0,24.0,77.0,1961.6982,2246.41,5.3745
2022-06-01 00:00:00,LAT24.0_LON77.25,24.0,77.25,1791.626,2246.41,4.9086
2022-06-01 00:00:00,LAT24.0_LON77.5,24.0,77.5,1612.683,2246.41,4.4183
2022-06-01 00:00:00,LAT24.0_LON77.75,24.0,77.75,1535.161,2246.41,4.2059
2022-06-01 00:00:00,LAT24.0_LON78.0,24.0,78.0,1409.9219,2246.41,3.8628
2022-06-01 00:00:00,LAT24.0_LON78.25,24.0,78.25,1414.774,2246.41,3.8761
2022-06-01 00:00:00,LAT24.0_LON78.5,24.0,78.5,1536.2808,2246.41,4.209
2022-06-01 00:00:00,LAT24.0_LON78.75,24.0,78.75,1341.1532,2246.41,3.6744
2022-06-01 00:00:00,LAT24.0_LON79.0,24.0,79.0,1238.8406,2246.41,3.3941
2022-06-01 00:00:00,LAT24.0_LON79.25,24.0,79.25,1195.7524,2246.41,3.276
2022-06-01 00:00:00,LAT24.0_LON79.5,24.0,79.5,1283.3358,2246.41,3.516
2022-06-01 00:00:00,LAT24.0_LON79.75,24.0,79.75,1324.6666,2246.41,3.6292
2022-06-01 00:00:00,LAT24.0_LON80.0,24.0,80.0,1268.1036,2246.41,3.4743
2022-06-01 00:00:00,LAT24.0_LON80.25,24.0,80.25,1087.2263,2246.41,2.9787
2022-06-01 00:00:00,LAT24.0_LON80.5,24.0,80.5,933.9739,2246.41,2.5588
2022-06-01 00:00:00,LAT24.0_LON80.75,24.0,80.75,877.7186,2246.41,2.4047
2022-06-01 00:00:00,LAT24.0_LON81.0,24.0,81.0,888.853,2246.41,2.4352
2022-06-01 00:00:00,LAT24.0_LON81.25,24.0,81.25,946.1348,2246.41,2.5922
2022-06-01 00:00:00,LAT24.0_LON81.5,24.0,81.5,1029.9371,2246.41,2.8217
2022-06-01 00:00:00,LAT24.0_LON81.75,24.0,81.75,1056.8967,2246.41,2.8956
2022-06-01 00:00:00,LAT24.0_LON82.0,24.0,82.0,1053.5315,2246.41,2.8864
2022-06-01 00:00:00,LAT24.0_LON82.25,24.0,82.25,960.1201,2246.41,2.6305
2022-06-01 00:00:00,LAT24.0_LON82.5,24.0,82.5,841.6174,2246.41,2.3058
2022-06-01 00:00:00,LAT24.0_LON82.75,24.0,82.75,667.7238,2246.41,1.8294
2022-06-01 00:00:00,LAT24.0_LON83.0,24.0,83.0,504.3736,2246.41,1.3818
2022-06-01 00:00:00,LAT24.0_LON83.25,24.0,83.25,544.9613,2246.41,1.493
2022-06-01 00:00:00,LAT24.0_LON83.5,24.0,83.5,518.0485,2246.41,1.4193
2022-06-01 00:00:00,LAT24.0_LON83.75,24.0,83.75,606.252,2246.41,1.661
2022-06-01 00:00:00,LAT24.0_LON84.0,24.0,84.0,771.7508,2246.41,2.1144
2022-06-01 00:00:00,LAT24.0_LON84.25,24.0,84.25,632.4154,2246.41,1.7326
2022-06-01 00:00:00,LAT24.0_LON84.5,24.0,84.5,813.735,2246.41,2.2294
2022-06-01 00:00:00,LAT24.0_LON84.75,24.0,84.75,890.6038,2246.41,2.44
2022-06-01 00:00:00,LAT24.0_LON85.0,24.0,85.0,1000.8063,2246.41,2.7419
2022-06-01 00:00:00,LAT24.0_LON85.25,24.0,85.25,941.2303,2246.41,2.5787
2022-06-01 00:00:00,LAT24.0_LON85.5,24.0,85.5,882.6309,2246.41,2.4182
2022-06-01 00:00:00,LAT24.0_LON85.75,24.0,85.75,1242.2042,2246.41,3.4033
2022-06-01 00:00:00,LAT24.0_LON86.0,24.0,86.0,871.1688,2246.41,2.3868
2022-06-01 00:00:00,LAT24.0_LON86.25,24.0,86.25,694.856,2246.41,1.9037
2022-06-01 00:00:00,LAT24.0_LON86.5,24.0,86.5,942.6329,2246.41,2.5826
2022-06-01 00:00:00,LAT24.0_LON86.75,24.0,86.75,987.6034,2246.41,2.7058
2022-06-01 00:00:00,LAT24.0_LON87.0,24.0,87.0,1099.3423,2246.41,3.0119
2022-06-01 00:00:00,LAT24.0_LON87.25,24.0,87.25,1170.7551,2246.41,3.2075
2022-06-01 00:00:00,LAT24.0_LON87.5,24.0,87.5,987.4439,2246.41,2.7053
2022-06-01 00:00:00,LAT24.0_LON87.75,24.0,87.75,788.8352,2246.41,2.1612
2022-06-01 00:00:00,LAT24.0_LON88.0,24.0,88.0,714.7172,2246.41,1.9581
2022-06-01 00:00:00,LAT24.0_LON88.25,24.0,88.25,705.4292,2246.41,1.9327
2022-06-01 00:00:00,LAT24.0_LON88.5,24.0,88.5,625.2458,2246.41,1.713
2022-06-01 00:00:00,LAT24.0_LON91.25,24.0,91.25,2155.6462,2246.41,5.9059
2022-06-01 00:00:00,LAT24.0_LON91.5,24.0,91.5,2091.919,2246.41,5.7313
2022-06-01 00:00:00,LAT24.0_LON91.75,24.0,91.75,2140.8237,2246.41,5.8653
2022-06-01 00:00:00,LAT24.0_LON92.0,24.0,92.0,2108.9995,2246.41,5.7781
2022-06-01 00:00:00,LAT24.0_LON92.25,24.0,92.25,1891.1403,2246.41,5.1812
2022-06-01 00:00:00,LAT24.0_LON92.5,24.0,92.5,1922.124,2246.41,5.2661
2022-06-01 00:00:00,LAT24.0_LON92.75,24.0,92.75,2084.7476,2246.41,5.7116
2022-06-01 00:00:00,LAT24.0_LON93.0,24.0,93.0,2500.636,2246.41,6.8511
2022-06-01 00:00:00,LAT24.0_LON93.25,24.0,93.25,2113.1707,2246.41,5.7895
2022-06-01 00:00:00,LAT24.0_LON93.5,24.0,93.5,1594.0525,2246.41,4.3673
2022-06-01 00:00:00,LAT24.0_LON93.75,24.0,93.75,1350.0881,2246.41,3.6989
2022-06-01 00:00:00,LAT24.0_LON94.0,24.0,94.0,1312.9413,2246.41,3.5971
2022-06-01 00:00:00,LAT24.25_LON68.75,24.25,68.75,1027.4714,2246.41,2.815
2022-06-01 00:00:00,LAT24.25_LON69.0,24.25,69.0,1016.3068,2246.41,2.7844
2022-06-01 00:00:00,LAT24.25_LON69.25,24.25,69.25,995.887,2246.41,2.7285
2022-06-01 00:00:00,LAT24.25_LON69.5,24.25,69.5,951.3621,2246.41,2.6065
2022-06-01 00:00:00,LAT24.25_LON69.75,24.25,69.75,758.1612,2246.41,2.0772
2022-06-01 00:00:00,LAT24.25_LON70.0,24.25,70.0,616.2015,2246.41,1.6882
2022-06-01 00:00:00,LAT24.25_LON70.25,24.25,70.25,567.9152,2246.41,1.5559
2022-06-01 00:00:00,LAT24.25_LON70.5,24.25,70.5,554.4623,2246.41,1.5191
2022-06-01 00:00:00,LAT24.25_LON70.75,24.25,70.75,588.4676,2246.41,1.6122
2022-06-01 00:00:00,LAT24.25_LON71.0,24.25,71.0,684.1652,2246.41,1.8744
2022-06-01 00:00:00,LAT24.25_LON71.25,24.25,71.25,618.6859,2246.41,1.695
2022-06-01 00:00:00,LAT24.25_LON71.5,24.25,71.5,618.4996,2246.41,1.6945
2022-06-01 00:00:00,LAT24.25_LON71.75,24.25,71.75,727.8661,2246.41,1.9942
2022-06-01 00:00:00,LAT24.25_LON72.0,24.25,72.0,1043.4434,2246.41,2.8587
2022-06-01 00:00:00,LAT24.25_LON72.25,24.25,72.25,1191.7671,2246.41,3.2651
2022-06-01 00:00:00,LAT24.25_LON72.5,24.25,72.5,1136.9247,2246.41,3.1149
2022-06-01 00:00:00,LAT24.25_LON72.75,24.25,72.75,1140.8575,2246.41,3.1256
2022-06-01 00:00:00,LAT24.25_LON73.0,24.25,73.0,1153.8005,2246.41,3.1611
2022-06-01 00:00:00,LAT24.25_LON73.25,24.25,73.25,871.5125,2246.41,2.3877
2022-06-01 00:00:00,LAT24.25_LON73.5,24.25,73.5,829.8238,2246.41,2.2735
2022-06-01 00:00:00,LAT24.25_LON73.75,24.25,73.75,833.2928,2246.41,2.283
2022-06-01 00:00:00,LAT24.25_LON74.0,24.25,74.0,937.1476,2246.41,2.5675
2022-06-01 00:00:00,LAT24.25_LON74.25,24.25,74.25,918.9163,2246.41,2.5176
2022-06-01 00:00:00,LAT24.25_LON74.5,24.25,74.5,1092.7433,2246.41,2.9938
2022-06-01 00:00:00,LAT24.25_LON74.75,24.25,74.75,1458.0212,2246.41,3.9946
2022-06-01 00:00:00,LAT24.25_LON75.0,24.25,75.0,1359.6881,2246.41,3.7252
2022-06-01 00:00:00,LAT24.25_LON75.25,24.25,75.25,1320.1173,2246.41,3.6168
2022-06-01 00:00:00,LAT24.25_LON75.5,24.25,75.5,1473.4222,2246.41,4.0368
2022-06-01 00:00:00,LAT24.25_LON75.75,24.25,75.75,1448.5123,2246.41,3.9685
2022-06-01 00:00:00,LAT24.25_LON76.0,24.25,76.0,1513.1185,2246.41,4.1455
2022-06-01 00:00:00,LAT24.25_LON76.25,24.25,76.25,1528.3962,2246.41,4.1874
2022-06-01 00:00:00,LAT24.25_LON76.5,24.25,76.5,1490.1301,2246.41,4.0825
2022-06-01 00:00:00,LAT24.25_LON76.75,24.25,76.75,1586.6635,2246.41,4.347
2022-06-01 00:00:00,LAT24.25_LON77.0,24.25,77.0,1810.104,2246.41,4.9592
2022-06-01 00:00:00,LAT24.25_LON77.25,24.25,77.25,1746.5032,2246.41,4.7849
2022-06-01 00:00:00,LAT24.25_LON77.5,24.25,77.5,1609.2626,2246.41,4.4089
2022-06-01 00:00:00,LAT24.25_LON77.75,24.25,77.75,1418.4042,2246.41,3.886
2022-06-01 00:00:00,LAT24.25_LON78.0,24.25,78.0,1349.0853,2246.41,3.6961
2022-06-01 00:00:00,LAT24.25_LON78.25,24.25,78.25,1343.8119,2246.41,3.6817
2022-06-01 00:00:00,LAT24.25_LON78.5,24.25,78.5,1135.2606,2246.41,3.1103
